Transaction_ID,Customer_ID,Date,Type,Category,Merchant,Amount,Balance,Fraud_Flag
TXN04415,CUST122,2025-10-20 22:17:00,Debit,Food,Target,12.38,4729.92,0
TXN04416,CUST112,2025-10-20 23:53:00,Debit,Bills,City Utilities,50.88,-504.83,0
TXN04417,CUST104,2025-10-21 01:29:00,Credit,Bills,Costco,572.3,-1387.98,0
TXN04418,CUST120,2025-10-21 03:04:00,Debit,Transport,Costco,70.85,3908.78,0
TXN04419,CUST108,2025-10-21 04:40:00,Debit,Bills,Walmart,21.87,14091.54,0
TXN04420,CUST124,2025-10-21 06:15:00,Debit,Entertainment,Stripe Vendor,423.0,-268.7,0
TXN04421,CUST124,2025-10-21 07:51:00,Debit,Health,Netflix,502.27,-770.97,0
TXN04422,CUST121,2025-10-21 09:26:00,Debit,Bills,Amazon,29.85,8295.6,0
TXN04423,CUST105,2025-10-21 11:02:00,Debit,Health,Amazon,245.12,16355.31,0
TXN04424,CUST104,2025-10-21 12:37:00,Credit,Transport,Local Shell Gas,64.4,-1323.58,0
TXN04425,CUST124,2025-10-21 14:13:00,Debit,Shopping,Target,62.63,-833.6,0
TXN04426,CUST109,2025-10-21 15:49:00,Debit,Food,Local Shell Gas,41.57,1891.67,0
TXN04427,CUST107,2025-10-21 17:24:00,Credit,Food,Uber,10.49,8949.36,0
TXN04428,CUST106,2025-10-21 19:00:00,Debit,Entertainment,Target,42.44,3538.54,0
TXN04429,CUST106,2025-10-21 20:35:00,Debit,Transport,Amazon,11.63,3526.91,0
TXN04430,CUST105,2025-10-21 22:11:00,Debit,Transport,Amazon,314.83,16040.48,0
TXN04431,CUST120,2025-10-21 23:46:00,Credit,Transport,Walmart,135.07,4043.85,0
TXN04432,CUST119,2025-10-22 01:22:00,Debit,Food,Amazon,266.24,4792.12,0
TXN04433,CUST102,2025-10-22 02:58:00,Debit,Bills,Stripe Vendor,156.6,-6679.53,0
TXN04434,CUST118,2025-10-22 04:33:00,Credit,Food,Netflix,21.89,8447.57,0
TXN04435,CUST121,2025-10-22 06:09:00,Debit,Food,Target,343.78,7951.82,0
TXN04436,CUST114,2025-10-22 07:44:00,Debit,Food,Local Shell Gas,281.18,-3524.55,0
TXN04437,CUST103,2025-10-22 09:20:00,Debit,Bills,Target,56.34,13957.72,0
TXN04438,CUST111,2025-10-22 10:55:00,Credit,Shopping,Target,19.19,1928.32,0
TXN04439,CUST105,2025-10-22 12:31:00,Debit,Entertainment,Amazon,151.15,15889.33,0
TXN04440,CUST118,2025-10-22 14:06:00,Debit,Shopping,Amazon,161.39,8286.18,0
TXN04441,CUST103,2025-10-22 15:42:00,Debit,Shopping,Uber,277.56,13680.16,0
TXN04442,CUST114,2025-10-22 17:18:00,Debit,Food,City Utilities,11.49,-3536.04,0
TXN04443,CUST108,2025-10-22 18:53:00,Debit,Shopping,Walmart,23.34,14068.2,0
TXN04444,CUST104,2025-10-22 20:29:00,Credit,Food,Target,114.43,-1209.15,0
TXN04445,CUST112,2025-10-22 22:04:00,Debit,Food,Uber,120.84,-625.67,0
TXN04446,CUST122,2025-10-22 23:40:00,Debit,Entertainment,Target,9.1,4720.82,0
TXN04447,CUST117,2025-10-23 01:15:00,Debit,Transport,Stripe Vendor,65.69,3955.33,0
TXN04448,CUST104,2025-10-23 02:51:00,Credit,Food,Amazon,110.3,-1098.85,0
TXN04449,CUST124,2025-10-23 04:27:00,Debit,Shopping,Uber,165.69,-999.29,0
TXN04450,CUST115,2025-10-23 06:02:00,Debit,Entertainment,Starbucks,50.6,12431.09,0
TXN04451,CUST118,2025-10-23 07:38:00,Debit,Health,Stripe Vendor,84.38,8201.8,0
TXN04452,CUST113,2025-10-23 09:13:00,Credit,Health,Local Shell Gas,206.88,11658.74,0
TXN04453,CUST124,2025-10-23 10:49:00,Credit,Health,Uber,374.22,-625.07,0
TXN04454,CUST115,2025-10-23 12:24:00,Credit,Shopping,Costco,36.41,12467.5,0
TXN04455,CUST114,2025-10-23 14:00:00,Debit,Transport,Local Shell Gas,40.01,-3576.05,0
TXN04456,CUST121,2025-10-23 15:36:00,Credit,Bills,Starbucks,342.25,8294.07,0
TXN04457,CUST103,2025-10-23 17:11:00,Credit,Transport,Walmart,65.48,13745.64,0
TXN04458,CUST106,2025-10-23 18:47:00,Credit,Entertainment,Netflix,157.05,3683.96,0
TXN04459,CUST115,2025-10-23 20:22:00,Debit,Transport,Amazon,118.69,12348.81,0
TXN04460,CUST123,2025-10-23 21:58:00,Credit,Health,Netflix,45.36,14766.85,0
TXN04461,CUST121,2025-10-23 23:33:00,Debit,Transport,Amazon,132.21,8161.86,0
TXN04462,CUST120,2025-10-24 01:09:00,Credit,Entertainment,Netflix,132.9,4176.75,0
TXN04463,CUST121,2025-10-24 02:44:00,Debit,Entertainment,Walmart,112.71,8049.15,0
TXN04464,CUST120,2025-10-24 04:20:00,Debit,Health,Starbucks,17.6,4159.15,0
TXN04465,CUST107,2025-10-24 05:56:00,Debit,Shopping,Starbucks,644.99,8304.37,0
TXN04466,CUST116,2025-10-24 07:31:00,Debit,Food,Costco,66.38,2235.67,0
TXN04467,CUST115,2025-10-24 09:07:00,Debit,Bills,Stripe Vendor,127.02,12221.79,0
TXN04468,CUST122,2025-10-24 10:42:00,Debit,Bills,Costco,265.34,4455.48,0
TXN04469,CUST109,2025-10-24 12:18:00,Debit,Health,Amazon,71.05,1820.62,0
TXN04470,CUST109,2025-10-24 13:53:00,Debit,Bills,Uber,183.43,1637.19,0
TXN04471,CUST101,2025-10-24 15:29:00,Debit,Transport,Starbucks,433.32,2518.76,0
TXN04472,CUST108,2025-10-24 17:05:00,Debit,Entertainment,Amazon,58.35,14009.85,0
TXN04473,CUST116,2025-10-24 18:40:00,Debit,Entertainment,Costco,67.36,2168.31,0
TXN04474,CUST110,2025-10-24 20:16:00,Debit,Health,Starbucks,288.2,7243.03,0
TXN04475,CUST109,2025-10-24 21:51:00,Debit,Entertainment,Amazon,25.87,1611.32,0
TXN04476,CUST121,2025-10-24 23:27:00,Credit,Food,City Utilities,8.48,8057.63,0
TXN04477,CUST124,2025-10-25 01:02:00,Credit,Entertainment,Walmart,292.48,-332.59,0
TXN04478,CUST116,2025-10-25 02:38:00,Debit,Entertainment,Starbucks,211.84,1956.47,0
TXN04479,CUST103,2025-10-25 04:13:00,Credit,Transport,City Utilities,436.59,14182.23,0
TXN04480,CUST115,2025-10-25 05:49:00,Debit,Shopping,Costco,12.2,12209.59,0
TXN04481,CUST119,2025-10-25 07:25:00,Credit,Bills,Local Shell Gas,25.38,4817.5,0
TXN04482,CUST114,2025-10-25 09:00:00,Debit,Transport,Amazon,18.35,-3594.4,0
TXN04483,CUST124,2025-10-25 10:36:00,Debit,Transport,City Utilities,143.02,-475.61,0
TXN04484,CUST120,2025-10-25 12:11:00,Debit,Transport,Walmart,116.77,4042.38,0
TXN04485,CUST104,2025-10-25 13:47:00,Debit,Bills,Netflix,58.43,-1157.28,0
TXN04486,CUST105,2025-10-25 15:22:00,Credit,Health,Netflix,12.1,15901.43,0
TXN04487,CUST116,2025-10-25 16:58:00,Credit,Transport,Target,127.49,2083.96,0
TXN04488,CUST100,2025-10-25 18:34:00,Debit,Shopping,Walmart,106.31,414.68,0
TXN04489,CUST124,2025-10-25 20:09:00,Debit,Health,Target,19.38,-494.99,0
TXN04490,CUST118,2025-10-25 21:45:00,Debit,Entertainment,Target,292.51,7909.29,0
TXN04491,CUST103,2025-10-25 23:20:00,Debit,Shopping,Target,31.62,14150.61,0
TXN04492,CUST116,2025-10-26 00:56:00,Debit,Health,Uber,168.28,1915.68,0
TXN04493,CUST108,2025-10-26 02:31:00,Debit,Entertainment,Starbucks,264.62,13745.23,0
TXN04494,CUST123,2025-10-26 04:07:00,Debit,Entertainment,Starbucks,108.95,14657.9,0
TXN04495,CUST101,2025-10-26 05:42:00,Credit,Transport,Netflix,39.02,2557.78,0
TXN04496,CUST107,2025-10-26 07:18:00,Debit,Transport,Amazon,49.4,8254.97,0
TXN04497,CUST114,2025-10-26 08:54:00,Debit,Bills,Stripe Vendor,265.32,-3859.72,0
TXN04498,CUST106,2025-10-26 10:29:00,Credit,Food,Walmart,47.5,3731.46,0
TXN04499,CUST105,2025-10-26 12:05:00,Debit,Shopping,Stripe Vendor,169.54,15731.89,0
TXN04500,CUST100,2025-10-26 13:40:00,Credit,Bills,Costco,559.62,974.3,0
TXN04501,CUST114,2025-10-26 15:16:00,Debit,Bills,Amazon,1037.54,-4897.26,0
TXN04502,CUST122,2025-10-26 16:51:00,Debit,Shopping,Target,96.49,4358.99,0
TXN04503,CUST106,2025-10-26 18:27:00,Debit,Health,City Utilities,215.23,3516.23,0
TXN04504,CUST124,2025-10-26 20:03:00,Debit,Shopping,Uber,560.66,-1055.65,0
TXN04505,CUST116,2025-10-26 21:38:00,Debit,Entertainment,City Utilities,61.34,1854.34,0
TXN04506,CUST101,2025-10-26 23:14:00,Debit,Food,City Utilities,39.91,2517.87,0
TXN04507,CUST108,2025-10-27 00:49:00,Debit,Health,Stripe Vendor,19.56,13725.67,0
TXN04508,CUST108,2025-10-27 02:25:00,Debit,Transport,Local Shell Gas,23.22,13702.45,0
TXN04509,CUST112,2025-10-27 04:00:00,Debit,Food,Uber,235.53,-861.2,0
TXN04510,CUST105,2025-10-27 05:36:00,Debit,Food,Costco,111.62,15620.27,0
TXN04511,CUST105,2025-10-27 07:12:00,Credit,Transport,Uber,253.3,15873.57,0
TXN04512,CUST119,2025-10-27 08:47:00,Debit,Food,Target,191.97,4625.53,0
TXN04513,CUST119,2025-10-27 10:23:00,Credit,Health,Target,139.41,4764.94,0
TXN04514,CUST120,2025-10-27 11:58:00,Credit,Health,Target,117.78,4160.16,0
TXN04515,CUST102,2025-10-27 13:34:00,Debit,Health,Amazon,10.95,-6690.48,0
TXN04516,CUST116,2025-10-27 15:09:00,Credit,Bills,Local Shell Gas,251.95,2106.29,0
TXN04517,CUST116,2025-10-27 16:45:00,Debit,Bills,Amazon,69.92,2036.37,0
TXN04518,CUST111,2025-10-27 18:20:00,Debit,Health,Target,103.46,1824.86,0
TXN04519,CUST115,2025-10-27 19:56:00,Debit,Transport,Costco,7.66,12201.93,0
TXN04520,CUST114,2025-10-27 21:32:00,Debit,Transport,Target,335.0,-5232.26,0
TXN04521,CUST112,2025-10-27 23:07:00,Debit,Shopping,Amazon,284.64,-1145.84,0
TXN04522,CUST122,2025-10-28 00:43:00,Credit,Shopping,Uber,99.04,4458.03,0
TXN04523,CUST100,2025-10-28 02:18:00,Debit,Health,City Utilities,108.33,865.97,0
TXN04524,CUST116,2025-10-28 03:54:00,Debit,Food,Uber,151.5,1884.87,0
TXN04525,CUST102,2025-10-28 05:29:00,Debit,Food,Target,41.9,-6732.38,0
TXN04526,CUST114,2025-10-28 07:05:00,Debit,Transport,Netflix,35.11,-5267.37,0
TXN04527,CUST103,2025-10-28 08:41:00,Debit,Food,Uber,139.51,14011.1,0
TXN04528,CUST103,2025-10-28 10:16:00,Debit,Entertainment,Starbucks,18.23,13992.87,0
TXN04529,CUST117,2025-10-28 11:52:00,Debit,Bills,City Utilities,77.63,3877.7,0
TXN04530,CUST116,2025-10-28 13:27:00,Credit,Food,Starbucks,86.45,1971.32,0
TXN04531,CUST118,2025-10-28 15:03:00,Debit,Food,City Utilities,62.62,7846.67,0
TXN04532,CUST110,2025-10-28 16:38:00,Debit,Shopping,Local Shell Gas,29.59,7213.44,0
TXN04533,CUST119,2025-10-28 18:14:00,Credit,Entertainment,Starbucks,57.68,4822.62,0
TXN04534,CUST102,2025-10-28 19:49:00,Debit,Food,Uber,54.42,-6786.8,0
TXN04535,CUST107,2025-10-28 21:25:00,Debit,Bills,City Utilities,88.0,8166.97,0
TXN04536,CUST113,2025-10-28 23:01:00,Debit,Food,Local Shell Gas,139.75,11518.99,0
TXN04537,CUST100,2025-10-29 00:36:00,Credit,Transport,Stripe Vendor,418.93,1284.9,0
TXN04538,CUST113,2025-10-29 02:12:00,Debit,Entertainment,Netflix,23.68,11495.31,0
TXN04539,CUST101,2025-10-29 03:47:00,Credit,Food,Walmart,252.64,2770.51,0
TXN04540,CUST122,2025-10-29 05:23:00,Debit,Entertainment,Local Shell Gas,45.12,4412.91,0
TXN04541,CUST103,2025-10-29 06:58:00,Credit,Food,Uber,112.39,14105.26,0
TXN04542,CUST123,2025-10-29 08:34:00,Debit,Bills,Uber,99.95,14557.95,0
TXN04543,CUST118,2025-10-29 10:10:00,Debit,Bills,Netflix,102.69,7743.98,0
TXN04544,CUST105,2025-10-29 11:45:00,Debit,Entertainment,Netflix,159.2,15714.37,0
TXN04545,CUST124,2025-10-29 13:21:00,Credit,Health,Local Shell Gas,62.69,-992.96,0
TXN04546,CUST100,2025-10-29 14:56:00,Debit,Shopping,Target,51.12,1233.78,0
TXN04547,CUST116,2025-10-29 16:32:00,Debit,Shopping,Netflix,234.94,1736.38,0
TXN04548,CUST107,2025-10-29 18:07:00,Debit,Transport,Target,34.83,8132.14,0
TXN04549,CUST118,2025-10-29 19:43:00,Debit,Health,Stripe Vendor,28.85,7715.13,0
TXN04550,CUST120,2025-10-29 21:18:00,Debit,Shopping,Uber,6.89,4153.27,0
TXN04551,CUST100,2025-10-29 22:54:00,Debit,Entertainment,Local Shell Gas,33.37,1200.41,0
TXN04552,CUST104,2025-10-30 00:30:00,Credit,Shopping,Netflix,92.71,-1064.57,0
TXN04553,CUST115,2025-10-30 02:05:00,Credit,Transport,Stripe Vendor,97.8,12299.73,0
TXN04554,CUST105,2025-10-30 03:41:00,Debit,Food,Local Shell Gas,40.23,15674.14,0
TXN04555,CUST107,2025-10-30 05:16:00,Credit,Shopping,City Utilities,14.0,8146.14,0
TXN04556,CUST112,2025-10-30 06:52:00,Debit,Entertainment,Walmart,168.81,-1314.65,0
TXN04557,CUST115,2025-10-30 08:27:00,Debit,Entertainment,City Utilities,175.25,12124.48,0
TXN04558,CUST102,2025-10-30 10:03:00,Debit,Transport,Amazon,741.32,-7528.12,0
TXN04559,CUST118,2025-10-30 11:39:00,Credit,Transport,Target,281.35,7996.48,0
TXN04560,CUST111,2025-10-30 13:14:00,Credit,Bills,Amazon,317.54,2142.4,0
TXN04561,CUST115,2025-10-30 14:50:00,Debit,Bills,Costco,197.06,11927.42,0
TXN04562,CUST110,2025-10-30 16:25:00,Debit,Bills,Stripe Vendor,119.7,7093.74,0
TXN04563,CUST109,2025-10-30 18:01:00,Debit,Food,Target,21.51,1589.81,0
TXN04564,CUST124,2025-10-30 19:36:00,Credit,Entertainment,Stripe Vendor,121.84,-871.12,0
TXN04565,CUST119,2025-10-30 21:12:00,Credit,Bills,City Utilities,11.91,4834.53,0
TXN04566,CUST103,2025-10-30 22:48:00,Credit,Entertainment,Starbucks,264.85,14370.11,0
TXN04567,CUST111,2025-10-31 00:23:00,Debit,Transport,Target,83.89,2058.51,0
TXN04568,CUST122,2025-10-31 01:59:00,Credit,Food,Uber,148.47,4561.38,0
TXN04569,CUST101,2025-10-31 03:34:00,Credit,Transport,Stripe Vendor,11.44,2781.95,0
TXN04570,CUST123,2025-10-31 05:10:00,Credit,Entertainment,Uber,96.69,14654.64,0
TXN04571,CUST121,2025-10-31 06:45:00,Debit,Health,Starbucks,48.02,8009.61,0
TXN04572,CUST118,2025-10-31 08:21:00,Debit,Health,Netflix,45.25,7951.23,0
TXN04573,CUST124,2025-10-31 09:56:00,Debit,Bills,Stripe Vendor,64.25,-935.37,0
TXN04574,CUST104,2025-10-31 11:32:00,Credit,Health,Amazon,5.08,-1059.49,0
TXN04575,CUST107,2025-10-31 13:08:00,Debit,Transport,Stripe Vendor,80.43,8065.71,0
TXN04576,CUST106,2025-10-31 14:43:00,Debit,Health,Netflix,85.0,3431.23,0
TXN04577,CUST113,2025-10-31 16:19:00,Credit,Shopping,City Utilities,243.65,11738.96,0
TXN04578,CUST123,2025-10-31 17:54:00,Credit,Food,Local Shell Gas,76.42,14731.06,0
TXN04579,CUST122,2025-10-31 19:30:00,Debit,Entertainment,Amazon,59.22,4502.16,0
TXN04580,CUST102,2025-10-31 21:05:00,Credit,Bills,Amazon,634.88,-6893.24,0
TXN04581,CUST117,2025-10-31 22:41:00,Credit,Transport,Starbucks,106.62,3984.32,0
TXN04582,CUST115,2025-11-01 00:17:00,Debit,Food,City Utilities,81.78,11845.64,0
TXN04583,CUST122,2025-11-01 01:52:00,Debit,Bills,Amazon,87.21,4414.95,0
TXN04584,CUST118,2025-11-01 03:28:00,Debit,Transport,Walmart,203.77,7747.46,0
TXN04585,CUST118,2025-11-01 05:03:00,Debit,Health,Uber,54.98,7692.48,0
TXN04586,CUST117,2025-11-01 06:39:00,Debit,Entertainment,Target,64.15,3920.17,0
TXN04587,CUST119,2025-11-01 08:14:00,Debit,Shopping,Walmart,174.21,4660.32,0
TXN04588,CUST115,2025-11-01 09:50:00,Credit,Shopping,Local Shell Gas,14.09,11859.73,0
TXN04589,CUST107,2025-11-01 11:25:00,Debit,Health,Stripe Vendor,245.45,7820.26,0
TXN04590,CUST100,2025-11-01 13:01:00,Credit,Entertainment,City Utilities,72.5,1272.91,0
TXN04591,CUST116,2025-11-01 14:37:00,Debit,Food,Costco,109.47,1626.91,0
TXN04592,CUST111,2025-11-01 16:12:00,Debit,Entertainment,Costco,175.0,1883.51,0
TXN04593,CUST120,2025-11-01 17:48:00,Debit,Health,Walmart,42.12,4111.15,0
TXN04594,CUST110,2025-11-01 19:23:00,Debit,Transport,Amazon,270.22,6823.52,0
TXN04595,CUST104,2025-11-01 20:59:00,Debit,Food,Stripe Vendor,469.88,-1529.37,0
TXN04596,CUST111,2025-11-01 22:34:00,Debit,Shopping,City Utilities,86.81,1796.7,0
TXN04597,CUST116,2025-11-02 00:10:00,Debit,Health,Netflix,336.64,1290.27,0
TXN04598,CUST105,2025-11-02 01:46:00,Debit,Transport,Stripe Vendor,5.14,15669.0,0
TXN04599,CUST100,2025-11-02 03:21:00,Debit,Health,Target,274.59,998.32,0
TXN04600,CUST104,2025-11-02 04:57:00,Debit,Bills,Starbucks,49.71,-1579.08,0
TXN04601,CUST124,2025-11-02 06:32:00,Debit,Bills,City Utilities,49.79,-985.16,0
TXN04602,CUST113,2025-11-02 08:08:00,Debit,Bills,Stripe Vendor,36.07,11702.89,0
TXN04603,CUST104,2025-11-02 09:43:00,Credit,Shopping,City Utilities,50.75,-1528.33,0
TXN04604,CUST121,2025-11-02 11:19:00,Debit,Entertainment,Netflix,33.82,7975.79,0
TXN04605,CUST123,2025-11-02 12:54:00,Debit,Food,Amazon,288.57,14442.49,0
TXN04606,CUST100,2025-11-02 14:30:00,Debit,Shopping,Local Shell Gas,280.14,718.18,0
TXN04607,CUST117,2025-11-02 16:06:00,Debit,Transport,Starbucks,17.94,3902.23,0
TXN04608,CUST115,2025-11-02 17:41:00,Debit,Transport,Starbucks,23.5,11836.23,0
TXN04609,CUST108,2025-11-02 19:17:00,Credit,Bills,Amazon,242.68,13945.13,0
TXN04610,CUST118,2025-11-02 20:52:00,Credit,Food,Target,66.09,7758.57,0
TXN04611,CUST121,2025-11-02 22:28:00,Debit,Bills,Costco,27.25,7948.54,0
TXN04612,CUST104,2025-11-03 00:03:00,Credit,Transport,Local Shell Gas,90.77,-1437.56,0
TXN04613,CUST101,2025-11-03 01:39:00,Debit,Transport,Walmart,69.68,2712.27,0
TXN04614,CUST114,2025-11-03 03:15:00,Debit,Entertainment,Walmart,34.69,-5302.06,0
TXN04615,CUST106,2025-11-03 04:50:00,Debit,Entertainment,Local Shell Gas,158.08,3273.15,0
TXN04616,CUST103,2025-11-03 06:26:00,Debit,Entertainment,Target,124.73,14245.38,0
TXN04617,CUST100,2025-11-03 08:01:00,Credit,Bills,Target,17.6,735.78,0
TXN04618,CUST112,2025-11-03 09:37:00,Debit,Health,Netflix,316.45,-1631.1,0
TXN04619,CUST119,2025-11-03 11:12:00,Debit,Food,Uber,103.1,4557.22,0
TXN04620,CUST121,2025-11-03 12:48:00,Debit,Entertainment,Stripe Vendor,39.55,7908.99,0
TXN04621,CUST106,2025-11-03 14:24:00,Credit,Shopping,Target,32.72,3305.87,0
TXN04622,CUST114,2025-11-03 15:59:00,Debit,Entertainment,Walmart,22.53,-5324.59,0
TXN04623,CUST122,2025-11-03 17:35:00,Credit,Bills,Amazon,71.33,4486.28,0
TXN04624,CUST113,2025-11-03 19:10:00,Debit,Food,Walmart,22.48,11680.41,0
TXN04625,CUST122,2025-11-03 20:46:00,Credit,Entertainment,Uber,69.5,4555.78,0
TXN04626,CUST118,2025-11-03 22:21:00,Credit,Food,Local Shell Gas,24.33,7782.9,0
TXN04627,CUST121,2025-11-03 23:57:00,Credit,Shopping,Uber,133.34,8042.33,0
TXN04628,CUST123,2025-11-04 01:32:00,Debit,Transport,City Utilities,189.59,14252.9,0
TXN04629,CUST119,2025-11-04 03:08:00,Debit,Food,Stripe Vendor,100.69,4456.53,0
TXN04630,CUST123,2025-11-04 04:44:00,Debit,Health,City Utilities,141.75,14111.15,0
TXN04631,CUST117,2025-11-04 06:19:00,Debit,Entertainment,Netflix,339.41,3562.82,0
TXN04632,CUST109,2025-11-04 07:55:00,Debit,Bills,Target,127.06,1462.75,0
TXN04633,CUST108,2025-11-04 09:30:00,Debit,Health,Netflix,59.34,13885.79,0
TXN04634,CUST124,2025-11-04 11:06:00,Debit,Health,Uber,76.63,-1061.79,0
TXN04635,CUST107,2025-11-04 12:41:00,Credit,Bills,City Utilities,241.38,8061.64,0
TXN04636,CUST109,2025-11-04 14:17:00,Debit,Bills,Amazon,21.81,1440.94,0
TXN04637,CUST116,2025-11-04 15:53:00,Debit,Bills,Stripe Vendor,52.3,1237.97,0
TXN04638,CUST101,2025-11-04 17:28:00,Debit,Health,Amazon,108.33,2603.94,0
TXN04639,CUST105,2025-11-04 19:04:00,Debit,Food,Amazon,140.39,15528.61,0
TXN04640,CUST104,2025-11-04 20:39:00,Credit,Bills,Amazon,178.02,-1259.54,0
TXN04641,CUST108,2025-11-04 22:15:00,Credit,Transport,Local Shell Gas,50.96,13936.75,0
TXN04642,CUST104,2025-11-04 23:50:00,Debit,Health,Target,23.92,-1283.46,0
TXN04643,CUST117,2025-11-05 01:26:00,Credit,Health,Target,376.7,3939.52,0
TXN04644,CUST119,2025-11-05 03:01:00,Credit,Health,City Utilities,14.54,4471.07,0
TXN04645,CUST108,2025-11-05 04:37:00,Credit,Shopping,Amazon,17.09,13953.84,0
TXN04646,CUST116,2025-11-05 06:13:00,Debit,Food,Starbucks,86.97,1151.0,0
TXN04647,CUST116,2025-11-05 07:48:00,Credit,Food,Stripe Vendor,210.29,1361.29,0
TXN04648,CUST111,2025-11-05 09:24:00,Debit,Bills,Starbucks,183.73,1612.97,0
TXN04649,CUST106,2025-11-05 10:59:00,Debit,Health,Netflix,338.09,2967.78,0
TXN04650,CUST102,2025-11-05 12:35:00,Debit,Health,City Utilities,23.32,-6916.56,0
TXN04651,CUST109,2025-11-05 14:10:00,Credit,Bills,Stripe Vendor,61.54,1502.48,0
TXN04652,CUST101,2025-11-05 15:46:00,Debit,Food,Uber,44.78,2559.16,0
TXN04653,CUST124,2025-11-05 17:22:00,Debit,Bills,City Utilities,241.68,-1303.47,0
TXN04654,CUST102,2025-11-05 18:57:00,Debit,Bills,Netflix,85.41,-7001.97,0
TXN04655,CUST115,2025-11-05 20:33:00,Debit,Bills,Netflix,8.27,11827.96,0
TXN04656,CUST101,2025-11-05 22:08:00,Debit,Bills,Netflix,152.71,2406.45,0
TXN04657,CUST123,2025-11-05 23:44:00,Credit,Bills,Starbucks,64.06,14175.21,0
TXN04658,CUST109,2025-11-06 01:19:00,Debit,Entertainment,Target,95.9,1406.58,0
TXN04659,CUST105,2025-11-06 02:55:00,Debit,Entertainment,Stripe Vendor,274.08,15254.53,0
TXN04660,CUST121,2025-11-06 04:30:00,Credit,Health,Uber,40.6,8082.93,0
TXN04661,CUST110,2025-11-06 06:06:00,Debit,Health,Costco,37.97,6785.55,0
TXN04662,CUST122,2025-11-06 07:42:00,Debit,Entertainment,Costco,41.65,4514.13,0
TXN04663,CUST106,2025-11-06 09:17:00,Credit,Food,Amazon,54.52,3022.3,0
TXN04664,CUST114,2025-11-06 10:53:00,Credit,Shopping,Local Shell Gas,18.63,-5305.96,0
TXN04665,CUST105,2025-11-06 12:28:00,Credit,Food,City Utilities,148.37,15402.9,0
TXN04666,CUST119,2025-11-06 14:04:00,Debit,Health,Local Shell Gas,32.89,4438.18,0
TXN04667,CUST108,2025-11-06 15:39:00,Credit,Entertainment,Costco,317.68,14271.52,0
TXN04668,CUST121,2025-11-06 17:15:00,Credit,Food,Costco,34.15,8117.08,0
TXN04669,CUST119,2025-11-06 18:51:00,Credit,Shopping,Walmart,40.43,4478.61,0
TXN04670,CUST111,2025-11-06 20:26:00,Debit,Bills,Uber,47.29,1565.68,0
TXN04671,CUST118,2025-11-06 22:02:00,Debit,Transport,Walmart,180.6,7602.3,0
TXN04672,CUST119,2025-11-06 23:37:00,Debit,Entertainment,Amazon,71.95,4406.66,0
TXN04673,CUST102,2025-11-07 01:13:00,Credit,Entertainment,Walmart,210.33,-6791.64,0
TXN04674,CUST114,2025-11-07 02:48:00,Debit,Shopping,City Utilities,189.37,-5495.33,0
TXN04675,CUST101,2025-11-07 04:24:00,Debit,Bills,Starbucks,323.24,2083.21,0
TXN04676,CUST120,2025-11-07 06:00:00,Debit,Bills,Amazon,174.57,3936.58,0
TXN04677,CUST101,2025-11-07 07:35:00,Debit,Transport,Starbucks,11.4,2071.81,0
TXN04678,CUST121,2025-11-07 09:11:00,Debit,Bills,Amazon,222.89,7894.19,0
TXN04679,CUST102,2025-11-07 10:46:00,Debit,Shopping,Walmart,338.82,-7130.46,0
TXN04680,CUST105,2025-11-07 12:22:00,Credit,Health,Costco,612.86,16015.76,0
TXN04681,CUST114,2025-11-07 13:57:00,Debit,Bills,Starbucks,21.06,-5516.39,0
TXN04682,CUST109,2025-11-07 15:33:00,Debit,Health,Stripe Vendor,119.0,1287.58,0
TXN04683,CUST108,2025-11-07 17:08:00,Debit,Health,Amazon,31.7,14239.82,0
TXN04684,CUST100,2025-11-07 18:44:00,Debit,Shopping,Local Shell Gas,41.54,694.24,0
TXN04685,CUST115,2025-11-07 20:20:00,Debit,Entertainment,Target,169.25,11658.71,0
TXN04686,CUST105,2025-11-07 21:55:00,Credit,Entertainment,Stripe Vendor,461.21,16476.97,0
TXN04687,CUST108,2025-11-07 23:31:00,Credit,Entertainment,Stripe Vendor,113.42,14353.24,0
TXN04688,CUST103,2025-11-08 01:06:00,Debit,Food,Netflix,233.12,14012.26,0
TXN04689,CUST101,2025-11-08 02:42:00,Debit,Entertainment,Netflix,6.07,2065.74,0
TXN04690,CUST103,2025-11-08 04:17:00,Credit,Shopping,Netflix,9.48,14021.74,0
TXN04691,CUST100,2025-11-08 05:53:00,Credit,Transport,Uber,113.98,808.22,0
TXN04692,CUST118,2025-11-08 07:29:00,Debit,Bills,Costco,64.12,7538.18,0
TXN04693,CUST124,2025-11-08 09:04:00,Debit,Entertainment,Local Shell Gas,269.61,-1573.08,0
TXN04694,CUST109,2025-11-08 10:40:00,Debit,Food,Target,48.14,1239.44,0
TXN04695,CUST120,2025-11-08 12:15:00,Debit,Health,City Utilities,72.89,3863.69,0
TXN04696,CUST114,2025-11-08 13:51:00,Debit,Food,Starbucks,95.07,-5611.46,0
TXN04697,CUST121,2025-11-08 15:26:00,Debit,Shopping,Stripe Vendor,43.27,7850.92,0
TXN04698,CUST118,2025-11-08 17:02:00,Debit,Transport,Uber,291.96,7246.22,0
TXN04699,CUST115,2025-11-08 18:37:00,Debit,Entertainment,Starbucks,79.95,11578.76,0
